base_price,discounted_price,product_name,category,brand,description
5.99,5.99,Calmetoux 50g Bio,Epicerie sucrée,Les jardins de gaia,Calmetoux 50G Bio.
11.89,11.89,Thé Vert Thé Du Bouddha 50g Bio,Epicerie sucrée,Les jardins de gaia,Thé vert Thé du Bouddha 50G Bio.
8.29,8.29,Thé Vert Long Jing 100g Bio,Epicerie sucrée,Les jardins de gaia,Thé vert Long Jing 100G Bio.
6.45,6.45,Thé Vert Fruits Défendus 100g Bio,Epicerie sucrée,Les jardins de gaia,Thé vert Fruits Défendus 100G Bio.
4.8,4.8,Thé Noir Flowery Pekoe N°103 100g Bio,Epicerie sucrée,Destination the,Longues feuilles entières et bourgeons dorés. 
5.75,5.75,Thé Noir Assam 100g Bio,Epicerie sucrée,Destination the,Ce thé supporte le lait et le sucre. Il constitue la boisson traditionnelle du matin des indiens.
6.2,6.2,Thé Noir Chaï Massala Aux 4 épices 100g Bio,Epicerie sucrée,Destination the,"Thé noir de Ceylan assemblé avec quatre épices cultivées dans les jardins aux épices de Kandy : cardamome, muscade, gingembre et cannelle. "
6.9,6.9,Thé Noir Congou Goût Russe 100g Bio,Epicerie sucrée,Destination the,Le 
5.95,5.95,Rooibos Aromatisé Mama Rose 100g Bio,Epicerie sucrée,Les jardins de gaia,Rooibos aromatisé Mama Rose 100G Bio.
5.39,5.39,Thé Noir Aromatisé Bleu Citron 100g Bio,Epicerie sucrée,Les jardins de gaia,Thé noir aromatisé Bleu Citron 100G Bio.
3.95,3.95,Pain 3 Céréales Sans Gluten 375g Bio,Epicerie sucrée,Ma vie sans gluten,Pain 3 céréales sans gluten 375G Bio.
6.99,6.99,Thé Vert Bancha 50g Bio,Epicerie sucrée,Les jardins de gaia,Thé vert Bancha 50G Bio.
3.9,3.9,Café Tradition N°8 Arabica / Robusta 250g Bio,Epicerie sucrée,Destination cafe,"
"
5.85,5.85,Café Arabica Doux Digest 250g Bio,Epicerie sucrée,Destination cafe,"Ce café moulu bio Digest' n°12 de Destination est né d'un processus fondé sur le traitement à la vapeur d'eau du café vert , sans aucun auxiliaire chimique (méthode certifiée biologique), afin d'alléger le café de ses graisses et de son acidité lors de la torréfaction."
13.5,13.5,"Aop Crémant D'alsace Vignoble Des 2 Lunes  ""comète"" 75 Cl Bio",Vins et alcools,Les 2 lunes,"AOP Crémant D'Alsace Vignoble des 2 Lunes  ""Comète"" 75 Cl Bio."
6.15,6.15,Chemin Templiers Rouge 75 Cl Bio,Vins et alcools,Cote du rhone,"Depuis 1984, les vignerons de notre cave ont choisi de travailler leurs vignes selon les méthodes de l'agriculture biologique. Le respect de l'environnement et de nos clients sont notre priorité."
7.99,7.99,"Gp Oc Rouge Gerard Bertrand  Prima Nature - ""merlot"" 75cl Bio",Vins et alcools,Prima nature,"GP OC Rouge Gerard Bertrand  Prima Nature - ""Merlot"" 75Cl Bio."
33.3,33.3,Champagne Rose Eclipsia 75cl Bio,Vins et alcools,Champagne couche,"Au coeur de la ""côte des Bar"" Vincent cultive ses vignes en Biodynamie (une culture saine et une vinification la plus naturelle possible). L'importance accordée au rythme de la nature se retrouve dans l'expression de nos terroirs et caractérise l'ensemble de nos champagnes."
11.09,11.09,"Aop Chinon Domaine Fabrice Gasnier ""pierres Chaudes"" 75 Cl Bio",Vins et alcools,Loire rouge 75cl,"AOP chinon Domaine Fabrice Gasnier ""Pierres Chaudes"" 75 Cl Bio."
13.99,13.99,Prosecco Dry 75cl Bio,Vins et alcools,Prosecco 75cl,Prosecco Dry 75Cl Bio.
7.4,7.4,Corbieres M.a Signature Bio,Vins et alcools,Languedoc rouge 75cl, 
9.2,9.2,Anjou Dom Htes Gohardes Bio,Vins et alcools,Loire rouge 75cl, 
4.75,4.75,Cotes Du Rhone D.marres 37 5 Bio,Vins et alcools,Vallee rhone,
10.75,10.75,Bordeaux Sans Sulfites Ajoutés 75 Cl,Vins et alcools,Bordeaux rouge 75cl,Vin rouge biologique sans sulfites ajoutés.
7.1,7.1,Côtes Du Rhône Damien Marres 75cl Bio,Vins et alcools,Vallee rhone,
4.59,4.59,Cidre Fruits Rouges 75cl Bio,Vins et alcools,Coteaux nantais,Cidre fruits rouges 75Cl Bio.
2.59,2.59,Cidre Brut Frouezh 33cl Bio,Vins et alcools,Frouezh,"L'authentique... Rien de mieux qu'un cidre Brut, du terroir, de l'amertume. "
2.69,2.69,Cidre à La Framboise Frouezh 33cl Bio,Vins et alcools,Frouezh,L'irrésistible... Le cidre c'est bon mais le kir breton c'est top. On vous a concocté un subtil mélange de cidre brut bio et de jus de framboises bio. Laissez-vous tenter par ce mélange fin et harmonieux ! A déguster !
8.9,8.9,"Aop Clairette De Die Cave Monge Granon  ""cuvée Equinoxe"" 75 Cl Bio",Vins et alcools,Monge granon,"AOP clairette de Die Cave Monge Granon  ""Cuvée Equinoxe"" 75 Cl Bio."
6.25,6.25,Poiré Guinguette 75cl Bio,Vins et alcools,Le coq toque,Poiré Guinguette 75Cl Bio.
5.6,5.6,Cidre Brut Du Patron 75cl Bio,Vins et alcools,Le coq toque,Cidre brut du Patron 75Cl Bio.
3.95,3.95,Porridge Noisettes Amandes 250g Bio,Epicerie sucrée,Ambrosiae,Porridge noisettes amandes 250G Bio.
3.95,3.95,Porridge Cacao Chia 250g Bio,Epicerie sucrée,Ambrosiae,Porridge cacao chia 250G Bio.
15,15,Thé Noir Détox Indienne 120g Bio,Epicerie sucrée,Palais des thes,Thé noir Détox Indienne 120G Bio.
1.94,1.94,Thé Vert Au Jasmin 20 Infusions Bio,Epicerie sucrée,Simon levelt,Thé Vert au Jasmin 20 Infusions Bio.
3.35,3.35,Petits Pains De Campagne Sans Gluten 240g Bio,Epicerie sucrée,Nature et compagnie,Petits Pains de Campagne sans gluten 240G Bio.
2.04,2.04,Corn Flakes Glacés Sans Gluten 250g Bio,Epicerie sucrée,Ma vie sans gluten,Corn Flakes glacés sans gluten 250G Bio.
1.23,1.23,Galettes De Maïs Sans Gluten 120g Bio,Epicerie sucrée,Lima,Galettes de maïs sans gluten 120G Bio.
3.18,3.18,Flocons D'avoine Sans Gluten 475g Bio,Epicerie sucrée,La ferme biologique,Flocons d'avoine sans gluten 475G Bio.
1.48,1.48,Galette Sarrasin & Graines De Lin 130g Bio,Epicerie sucrée,Lima,Galette Sarrasin & graines de Lin 130G Bio.
2.8,2.8,Thé Vert De Ceylan à La Menthe - 20 Sachets Bio,Epicerie sucrée,Destination the,Thé vert de Ceylan à la menthe - 20 sachets Bio.
5.75,5.75,"Thé Matcha X25 Sticks 12,5g Bio",Epicerie sucrée,Aromandise,Thé Matcha 25 sticks Bio.
1.94,1.94,Thé Vert Earl Grey - 20 Sachets Bio,Epicerie sucrée,Simon levelt,Thé Vert Earl Grey - 20 sachets Bio.
3.39,3.39,Porridge Classic 450g Bio,Epicerie sucrée,Turtle,Porridge Classic 450G Bio.
5.49,5.49,Bambu® Soluble Instantané 100g Bio.,Epicerie sucrée,A.vogel,Bambu® soluble instantané 100G Bio.
4.08,4.08,Porridge Aux Graines 450g Bio,Epicerie sucrée,Turtle,Porridge aux graines 450G Bio.
9.95,9.95,Eveil Du Bouddha Açaï Banane & Fraise 360g Bio,Epicerie sucrée,Iswari,Préparation instantanée Eveil du Bouddha Açaï Banane & Fraise 360G Bio.
3.33,3.33,Café Moulu Mélange Corsé Pérou-tanzanie 250g Bio,Epicerie sucrée,Cafe michel,Café moulu mélange corsé Pérou-Tanzanie 250G Bio.
6.5,6.5,Capsules Biodégradables Espresso Albert X15 Bio,Epicerie sucrée,Terramoka,Capsules biodégradables Espresso Albert x15 Bio.
6.5,6.5,Capsules Biodégradables Espresso Mademoiselle Adèle X15 Bio,Epicerie sucrée,Terramoka,Capsules biodégradables Espresso Mademoiselle Adèle x15 Bio.
4.5,4.5,Mangues Séchées Côte D'ivoire 125g Bio,Epicerie sucrée,Pronatura,Mangues séchées Côte d'Ivoire 125G Bio.
6.5,6.5,Capsules Biodégradables Espresso Arthur X15 Bio,Epicerie sucrée,Terramoka,Capsules biodégradables Espresso Arthur x15 Bio.
4.65,4.65,Thé Noir Au Café - 20 Sachets Bio,Epicerie sucrée,Plantasia,Thé noir au café - 20 sachets bio.
6.69,6.69,Infusion Objectif Minceur 100g Bio,Epicerie sucrée,Les jardins de gaia,Infusion Objectif Minceur 100G Bio.
6.75,6.75,Café Moulu Sélection N°1 500g Bio,Epicerie sucrée,Destination cafe,Café moulu Sélection n°1 500G Bio.
6.5,6.5,Thé Blanc Rêve De Femme 50g Bio,Epicerie sucrée,Les jardins de gaia,Thé blanc Rêve de Femme 50G Bio.
13.99,13.99,Café En Grains Sélection N°1 1kg Bio,Epicerie sucrée,Destination cafe,Café en grains Sélection n°1 1Kg Bio.
7.95,7.95,Matcha Cacao Instantané 150g Bio,Epicerie sucrée,Aromandise,Matcha cacao instantané 150G Bio.
1.45,1.45,Thé Pomme Cannelle - 10 Sachets Bio,Epicerie sucrée,Simon levelt,Thé pomme cannelle - 10 sachets Bio.
2.85,2.85,Thé Blanc à L'aloe Vera - 17 Sachets Bio,Epicerie sucrée,Yogi tea,Thé blanc à l'aloe vera - 17 sachets Bio.
3.49,3.49,Thé Vert Energie - 17 Sachets Bio,Epicerie sucrée,Yogi tea,Thé vert Energie - 17 sachets Bio.
3.49,3.49,Thé Vert Matcha Citron - 17 Sachets,Epicerie sucrée,Yogi tea,Thé vert matcha citron - 17 sachets.
9.75,9.75,Panettone à L'épeautre 500g Bio,Epicerie sucrée,Artigiani d'italia,Panettone à la farine d'épeautre 500G Bio.
4.95,4.95,Tisane De Noël Aux Plantes 60g Bio,Epicerie sucrée,Les jardins de gaia,Tisane de Noël aux plantes 60G Bio.
5.75,5.75,Thé Noir Darjeeling D'été 100g Bio,Epicerie sucrée,Destination the,Thé noir Darjeeling d'été 100G Bio.
4.99,4.99,Mélange D'épices Vin Chaud 100g Bio,Epicerie sucrée,Les jardins de gaia,Mélange d'épices vin chaud.
15,15,Thé Vert Détox Brésilienne 100g Bio,Epicerie sucrée,Palais des thes,Thé vert Détox brésilienne 100G Bio.
15,15,Thé Vert Détox Japonaise 120g Bio,Epicerie sucrée,Palais des thes,Thé vert Détox Japonaise 120G Bio.
9.9,9.9,Stolle Classic 500g Bio,Epicerie sucrée,Pural,Stolle Classic 500G Bio.
15,15,Infusion Détox Scandinave 100g Bio,Epicerie sucrée,Palais des thes,Infusion Détox Scandinave 100G Bio.
11.5,11.5,Fouet à Matcha,Epicerie sucrée,Aromandise,"Fabriqué à partir d'une seule pièce de bambou doré, ce ""chasen"" à 100 brins permet d'obtenir une émulsion parfaite de thé Matcha. "
4.79,4.79,Gâche Tranchée 400g Bio,Epicerie sucrée,Bien,Gâche tranchée issue de l'agriculture biologique.
3.95,3.95,Queues De Cerise 20g Bio,Epicerie sucrée,La vie en herbe,Queues de cerise 20G Bio.
3.1,3.1,Thé Vert Déthéiné - 20 Sachets Bio,Epicerie sucrée,Touch organic,Thé vert déthéiné - 20 sachets Bio.
3.95,3.95,Thé Blanc Au Citron & Gingembre - 24 Infusions Bio,Epicerie sucrée,Touch organic,Thé blanc au citron & gingembre - 24 infusions Bio.
3.79,3.79,Thé Vert Japonais Bancha Torréifié 30g Bio,Epicerie sucrée,Aromandise,"Le Thé vert Bancha torréfié (Hojicha) Bio d'Aromandise est un grand classique du terroir traditionnel d'Uji, apprécié pour ses vertus fortifiantes. "
3.49,3.49,Pain Au Chia Et Au Lin 400g Bio,Epicerie sucrée,Pural,"Pain de riz aux graines de chia et de lin, à base de riz complet avec son germe et son péricarde."
11.75,11.75,Flocons De Châtaignes Toastés 350g Bio,Epicerie sucrée,Celnat,La châtaigne est bonne pour le tonus. Sa valeur énergétique est comparable à celle d'une céréale. Elle est fortement pourvue en sucres lents qui présentent l'intérêt de libérer progressivement leur énergie.
3.69,3.69,Boules D'énergie Au Gingembre X5 65g Bio,Epicerie sucrée,Etape bio,"Les Boules d'Energie, c'est faire le plein de bonnes choses! Riche en magnésium et en fibres, sans additif, sans sucre ajouté, un concentré d'anti-oxydants, et bien plus encore!!"
3.1,3.1,Galettines Avoine & Azukis 250g Bio,Epicerie sucrée,Celnat,Réalisez de savoureuses galettes bio à base d'avoine et d'azukis en 15 minutes à peine grâce à cette préparation pensée pour vous faciliter la vie.
2.99,2.99,Galettines Avoine & Fines Herbes 250g Bio,Epicerie sucrée,Celnat,Préparez vous-même de savoureuses galettes bio à base d'avoine et de fines herbes en 15 minutes à peine grâce à cette préparation très pratique.
2.89,2.89,Galettines Curry & Ciboulette 250g Bio,Epicerie sucrée,Celnat,"Cette recette regroupe les différents savoir-faire de Celnat : la sélection d'ingrédients de choix (tomates, oignons, curry…), la fabrication de farines complètes, de flocons de céréales et de légumineuses et la maîtrise du mélange entre les différents ingrédients."
4.4,4.4,Café Moulu Pur Arabica Décaféiné 250g Bio,Epicerie sucrée,Bonneterre,Café moulu Pur Arabica décaféiné 250G Bio.
5.9,5.9,"Granola Cacao, Goji & Noix De Coco Sans Gluten 250g Bio",Epicerie sucrée,Ambrosiae,Le muesli cru Fèves de Cacao Goji Coco est à base de sarrasin germé et est enrichi en super-aliments. Tout le processus de production se déroule au dessous de 42° pour garder toutes les propriétés nutritionnelles :
8.99,8.99,Café Mexico Chiapas Moulu 500g Bio,Epicerie sucrée,Destination cafe,Café Mexico Chiapos moulu 500G Bio.
5.99,5.99,Krounchy Chocolat & Avoine Sans Gluten 500g Bio,Epicerie sucrée,Grillon d'or,Un délicieux mélange associant des flocons d'avoine sans gluten croustillants et de généreux morceaux de chocolat noir. 
9.5,9.5,Café Moka Ethiopia Moulu 500g Bio,Epicerie sucrée,Destination cafe,Café Moka Athiopia moulu 500G Bio.
5.9,5.9,Granola Açaï Sans Gluten 250g Bio,Epicerie sucrée,Ambrosiae,"Le muesli cru Fèves de Cacao Goji Coco est à base de sarrasin germé et est enrichi en super-aliments, "
5.4,5.4,Café Mexique Corsé Moulu 250g Bio,Epicerie sucrée,Artisans du monde,Café Mexique corsé moulu 250G Bio.
7.85,7.85,Café Soluble 100% Arabica 100g Bio,Epicerie sucrée,Artisans du monde,Café soluble 100% arabica 100G Bio.
4.6,4.6,Chocolat En Poudre Intense Choco 46% 300g Bio,Epicerie sucrée,Destination cacao,Chocolat en poudre Intense choco 46% 300G Bio.
2.75,2.75,Céréales Multigrains Sans Gluten 300g Bio,Epicerie sucrée,Natura & bella,Céréales multigrains sans gluten 300G Bio.
5.55,5.55,Choco Drink 375g Bio,Epicerie sucrée,Oxfam,Choco Drink poudre de cacao 375G Bio.
8.49,8.49,Chicorée 200g Bio,Epicerie sucrée,Favrichon,Chicorée 200G Bio.
2.45,2.45,Riz Soufflé Au Chocolat Sans Gluten 300g Bio,Epicerie sucrée,Natura & bella,Riz soufflé au chocolat sans gluten 300G Bio.
1.89,1.89,Pétales De Maïs 225g Bio,Epicerie sucrée,Natura & bella,Pétales de Maïs 225G sans gluten Bio.
3.85,3.85,Pain De Mie à L'épeautre 350g Bio,Epicerie sucrée,L'angelus,Pain de mie à l'épeautre 
1.99,1.99,Pains Burger X4 200g Bio,Epicerie sucrée,Bien,Pains Burger x4 200G Bio.
2.55,2.55,Pain Pita à L’Épeautre 260g Bio ,Epicerie sucrée,Florentin,Pain pita à l’Épeautre 260G Bio.
3.85,3.85,Pain De Mie Aux Céréales 350g Bio,Epicerie sucrée,L'angelus,Pain de mie aux céréales 350G Bio.
3.7,3.7,Pain Aux Raisins Secs & Cannelle 630g Bio,Epicerie sucrée,Pural,Pain aux raisins secs & cannelle 630G Bio.
4.99,4.99,Pain Au Muesli 630g Bio,Epicerie sucrée,Pural,Pain au muesli 630G Bio.
2.99,2.99,Galettes De Riz Saveur Orange 100g Bio,Epicerie sucrée,Evernat,Galettes de riz saveur orange 100G Bio.
2.99,2.99,Galettes De Riz Saveur Fraise 100g Bio,Epicerie sucrée,Evernat,Galettes de riz saveur fraise 100G Bio.
3.7,3.7,Café Moulu Mélange équilibré 250g Bio,Epicerie sucrée,Cafe michel,Café moulu mélange équilibré 250G Bio.
8.45,8.45,Thé Vert Grand Cru Chun Cha - 30 Sachets Bio,Epicerie sucrée,Thes de la pagode,Thé Vert Grand Cru Chun Cha- 30 sachets Bio.
4.25,4.25,Banane Fifi Séchée Du Cameroun 120g Bio,Epicerie sucrée,Supersec,Banane Fifi séchée du Cameroun 120G Bio.
3.95,3.95,Mangue Séchée 80g Bio,Epicerie sucrée,Supersec,Mangue séchée 80G Bio.
7.99,7.99,Coffret Thés & Tisanes De Noël - 48 Sachets Bio,Epicerie sucrée,Route des comptoirs,Coffret de Noël Infusettes aux 4 saveurs de Noël.
2.8,2.8,Gingembre Baton Confit 75g Bio,Epicerie sucrée,Rapunzel,Bâtonnets de gingembre confits.
9.49,9.49,Granola Give Me a Break ! 500g Bio,Epicerie sucrée,Terre de pepites,Granola Give Me A Break ! 500G Bio.
3.99,3.99,Thé Vert Lumières De Noël - 20 Infusions Bio,Epicerie sucrée,Route des comptoirs,"Thé vert  aux épices, agrumes, fleurs et fruits ""Lumières De Noël""- 20 infusions Bio."
6.99,6.99,Granola Give Me a Break ! 350g Bio,Epicerie sucrée,Terre de pepites,Granola Give Me A Break ! 350G Bio.
6.99,6.99,Granola Go The Extra Mile ! 350g Bio,Epicerie sucrée,Terre de pepites,Granola Go The Extra Mile ! 350G Bio.
6.99,6.99,Granola Make a Fresh Start ! 350g Bio,Epicerie sucrée,Terre de pepites,Granola Make A Fresh Start ! 350G Bio.
1.99,1.99,Panettone Traditionnel Pur Beurre 100g Bio,Epicerie sucrée,Artigiani d'italia,Panettone traditionnel pur beurre 100G Bio.
3.09,3.09,Galettes Choc Orange 100g Bio,Epicerie sucrée,Evernat,Galettes de riz chocolat noir saveur orange.
6.59,6.59,Thé Vert Genmaicha 100g Bio,Epicerie sucrée,Aromandise,"Le Thé vert Genmaicha Bio d'Aromandise livre une tasse d'une grande richesse aromatique, aux vertus réconfortantes. "
3.69,3.69,Framboisier 35g Bio,"Bébé, Maman",La vie en herbe,Framboisier 35G Bio.
4.6,4.6,Cafe 100% Pure Origine 250g Bio,Epicerie sucrée,Chiapaneco,"Les cafés CHIAPANECO ont tous l'excellence qui satisfait les plus hautes exigences. Ce café 100% arabica est un pur plaisir, doux et équilibré, il possède une légère acidité et un arôme incomparable."
2.85,2.85,Galette Riz Choc Lait 100g Bio,Epicerie sucrée,Evernat,Galettes riz nappées chocolat au lait
1.95,1.95,Mini Galettes De Riz Natures 120g Bio,Epicerie sucrée,Primeal,Mini galettes de Riz natures 120G Bio.
2.49,2.49,Mini Galette Sarrasin 100g Bio,Epicerie sucrée,Primeal, 
9.95,9.95,Eveil Du Bouddha Maca & Vanille 360g Bio,Epicerie sucrée,Iswari,Eveil du Bouddha Maca & Vanille 360G Bio.
4.25,4.25,Ananas Séché En Rondelles 100g Bio,Epicerie sucrée,Les accents du solei,Ananas séché en rondelles 100G Bio.
4.15,4.15,Pains Au Chocolat 6x45g Bio,Epicerie sucrée,Bien,"La plus grande gourmandise du petit déjeuner, c'est bien le pain au chocolat ! "
1.95,1.95,Buns 2x75g Bio,Epicerie sucrée,L'angelus,Buns 2X75G Bio.
2.55,2.55,Buns 4x50g Bio,Epicerie sucrée,L'angelus, 
12.95,12.95,Açaï En Poudre 70g Bio,Epicerie sucrée,Iswari,Açaï en Poudre 70G Bio.
9.95,9.95,Avoine Germée Banane & Cacao 400g Bio,Epicerie sucrée,Iswari,Avoine Germée Banane & Cacao 400G Bio.
9.95,9.95,Eveil Du Bouddha Au Chanvre 360g Bio,Epicerie sucrée,Iswari,Eveil du Bouddha au Chanvre 360G Bio.
4.5,4.5,Capsules Decafeine X10 Bio,Epicerie sucrée,Destination cafe,"Doux, léger et aromatique issu d’assemblages d’Arabicas d’Afrique et de Centre Amérique dont les arômes originaux floraux sont préservés grâce à notre méthode de décaféination douce et à basse température, sans solvant. A déguster sans modération."
3.99,3.99,Chips Coco 90g Bio,Epicerie sucrée,Ethnoscience,Chips de noix de coco 90G Bio.
2.4,2.4,Galettes Sarrasin Chocolat Noir & Coco 90g Bio,Epicerie sucrée,Lima,"Galette de riz au sarrasin, chocolat noir et noix de coco"
9.9,9.9,Panettone Traditionnel Pur Beurre 750g Bio,Epicerie sucrée,Artigiani d'italia,Panettone traditionnel pur beurre 750G Bio.
2.55,2.55,Galette Sarrasin Choc Noir 90g Bio,Epicerie sucrée,Lima,Galettes de riz au sarrasin et chocolat noir
4.5,4.5,Thé Noir P'tit Dej 100g Bio,Epicerie sucrée,Destination the,Thé noir spécial p'tit déj' 100G Bio.
3.15,3.15,Pains Au Lait X6 210g Bio,Epicerie sucrée,Sicard,"Spécialiste des produits bio, Brio veille a la qualité et à la provenance de ses ingrédients."
10.35,10.35,Pandoro Pur Beurre 600g Bio,Epicerie sucrée,Ibo,Pandoro - brioche au beurre.
9.99,9.99,The Japonais Gyokuro Vrac 50g Bio,Epicerie sucrée,Aromandise,"Une appellation reservée au Japon pour un thé vert d'exception. Une infusion jaune tendre aux arôme intenses Umami, stimulants et rafraîchissant."
2.35,2.35,Thé Earl Grey - 20 Sachets Bio,Epicerie sucrée,Simon levelt,Thé noir Earl Grey - 20 sachets Bio.
2.15,2.15,Noix De Coco En Cubes 125g Bio,Epicerie sucrée,Les accents du solei,Noix de Coco en cubes 125G Bio.
3.99,3.99,Chicorée Instant Original 100g Bio,Epicerie sucrée,Lima,Chicorée Instant Original 100G Bio.
4.99,4.99,Dosettes Souples Breakfast / Petit Dèj N°4 X36 Bio,Epicerie sucrée,Destination cafe,"Le café bio P’tit Déj est l’assemblage idéal pour votre bol de café du matin, c’est le café familial par excellence. Un assemblage de cafés issus de l’agriculture biologique. Ce café séduira tous les palais et réveillera vos papilles dès le matin."
3.1,3.1,Thé Noir Earl Grey - 20 Sachets Bio,Epicerie sucrée,Destination the,Thé Noir Earl Grey - 20 sachets Bio.
17.5,17.5,Baie Goji Séchées De Mongolie 400g Bio,Epicerie sucrée,Ethnoscience,"Ces baies de goji sont issues de la famille des superfruits. Elles sont source, d'oligo-élément de vitamines de minéraux d'acides aminés (fait unique dans le domaine végétal). "
2.75,2.75,Gingembre Confit En Lamelles 125g Bio,Epicerie sucrée,Les accents du solei,Gingembre confit en lamelles 125G Bio.
3.25,3.25,Chou Vert Frisé Pièce Bio,Fruits et légumes,,Chou vert frisé pièce Bio.
3.1,3.1,Thé Vert Earl Grey De Ceylan - 20 Infusions Bio ,Epicerie sucrée,Destination the,Le Thé vert Earl Grey de Ceylan Bio de Destination Bio offre une explosion de saveurs aux qualités revitalisantes.
3.99,3.99,"Pomme Ariane Conversion En Sachet 1,5kg ",Fruits et légumes,,"Pomme Ariane Conversion en sachet 1,5Kg."
3.33,3.33,Café Moulu Mélange Doux 250g Bio,Epicerie sucrée,Cafe michel,Café moulu mélange doux 250G Bio.
3.99,3.99,Chou-fleur Pièce Bio,Fruits et légumes,,Chou-Fleur Pièce Bio.
0.79,0.79,Pomme Jonagold Pièce Bio,Fruits et légumes,,Pomme Jonagold pièce Bio.
4.99,4.99,"Pommes Demeter En Sachet 1,5kg Bio",Fruits et légumes,,"Pommes en sachet 1,5Kg Bio."
0.79,0.79,Pomme Patte De Loup Pièce Bio,Fruits et légumes,,Pomme Dalinco Demeter pièce Bio.
0.79,0.79,Pomme Jaune Godrush Pièce Bio,Fruits et légumes,,Pomme Golden pièce Bio.
0.79,0.79,Pomme Dalicass Demeter Pièce Bio ,Fruits et légumes,,Pomme Breaburn pièce Bio.
0.79,0.79,Poire Concorde Pièce Bio ,Fruits et légumes,,Poire Concorde pièce Bio.
0.79,0.79,Pomme Canada Pièce Bio,Fruits et légumes,,Pomme Canada pièce Bio.
3.29,3.29,Courge Potimarron Pièce Bio,Fruits et légumes,,Courge Potimarron pièce Bio.
1.45,1.45,Patate Douce 500g Bio,Fruits et légumes,,Patate douce 500G Bio.
3.29,3.29,Courge Butternut Pièce Bio,Fruits et légumes,,Courge Butternut pièce Bio
4.79,4.79,Marrons Cuits 200g Bio,Fruits et légumes,,Origine UE.
2.99,2.99,Noisettes Entières 250g Bio,Fruits et légumes,,Noisettes entières 250G Bio.
1.99,1.99,Oignon Jaune 500g Bio,Fruits et légumes,,Oignon jaune 500G Bio.
4.59,4.59,Ail Noir Pot 60g Bio,Fruits et légumes,,Ail noir pot 60G Bio.
2.59,2.59,Noix 250g Bio,Fruits et légumes,,Noix 250G Bio.
3.89,3.89,Ail Frit En Pot 70g Bio,Fruits et légumes,,Ail frit en pot 70G Bio.
1.59,1.59,Banane - Lot De 5 Fruits Bio,Fruits et légumes,,"
"
1.99,1.99,Ail 3 Têtes Cal 40/60 Bio,Fruits et légumes,,Ail 3 têtes Bio
3.79,3.79,Tomate Cerise Olivette 500g Bio,Fruits et légumes,,Tomate cerise olivette 500G Bio.
1.59,1.59,Concombre Pièce 4/5 Bio,Fruits et légumes,,Concombre pièce 4/5 Bio.
0.79,0.79,Navet 250g Bio,Fruits et légumes,,Navet 250G Bio.
4.15,4.15,Avocat Pré-mûri Cal 18 2f Barquette Bio,Fruits et légumes,,Avocat pré-mûri CAL 18 2F barquette Bio.
1.89,1.89,Carotte Couleur 500g Bio,Fruits et légumes,,Origine France.
2.69,2.69,Carotte Fane Botte 500g Bio,Fruits et légumes,,Carotte fane botte 500G Bio.
1.49,1.49,Avocat Hass Pièce Cal 22 Bio,Fruits et légumes,,Avocat Hass pièce Bio.
1.49,1.49,Carotte 500g Bio,Fruits et légumes,,Carotte 500G Bio.
1.69,1.69,Carotte Sable 500g Bio,Fruits et légumes,,Carotte sable 500G Bio.
1.19,1.19,Poivron Doux Vert Pièce Bio,Fruits et légumes,,Poivron doux vert pièce Bio.
1.09,1.09,Panais 250g Bio,Fruits et légumes,,"
"
1.19,1.19,Poivron Doux Rouge Pièce Bio,Fruits et légumes,,Poivron doux rouge pièce Bio.
2.39,2.39,Aubergine Pièce Bio,Fruits et légumes,,Aubergine pièce Bio.
1.19,1.19,Poivron Jaune Pièce Bio,Fruits et légumes,,Poivron jaune pièce Bio.
0.85,0.85,Poireau Pièce Bio,Fruits et légumes,,Poireau pièce Bio.
1.89,1.89,Courgette Pièce Bio,Fruits et légumes,,Courgette pièce Bio.
2.49,2.49,Champignons De Paris Blancs Barquette 200g Bio,Fruits et légumes,,Champignons de Paris blancs barquette 200G Bio.
1.25,1.25,Fenouil Pièce Bio,Fruits et légumes,,Fenouil pièce Bio.
2.79,2.79,Brocoli 350g Bio,Fruits et légumes,,Brocoli 350G Bio.
1.49,1.49,Céleri Rave Pièce Bio,Fruits et légumes,,Céleri rave pièce Bio.
2.89,2.89,Chou Rouge Pièce Bio,Fruits et légumes,,Origine France
1.75,1.75,Chou Kale 250g Bio,Fruits et légumes,,"Frisé et non pommé, le kale est la variété de chou la plus proche du chou sauvage. C’est d’ailleurs le seul chou à se présenter sous la forme de feuilles... sans tête !"
1.29,1.29,Radis Noir 400g Bio,Fruits et légumes,,Radis noir 400G Bio.
1.59,1.59,Chou Rave Pièce Bio,Fruits et légumes,,Chou rave pièce Bio.
2.89,2.89,Chou Vert Lisse Pièce Bio,Fruits et légumes,,Chou vert lisse pièce Bio
1.69,1.69,Amandes Entières 250g Bio,Fruits et légumes,,Amandes entière 250G Bio.
1.99,1.99,Citron En Filet 500g Bio,Fruits et légumes,,Citron en filet Bio.
0.99,0.99,Citron Bergamotte 250g Bio,Fruits et légumes,,Citron Bergamotte 250G Bio.
1.19,1.19,Pomelo Pièce Bio,Fruits et légumes,,Pomelo corse pièce Bio.
2.99,2.99,Orange à Jus En Filet 1kg Cal 6/7 Bio,Fruits et légumes,,Orange à jus en filet CAL 6/7 Bio.
